Date,Price,Cash,Inventory,Avg_Cost,Total_Value
2025-02-18,26.70789909362793,221.65109825134277,3,26.116300582885742,301.77479553222656
2025-02-19,26.889196395874023,221.65109825134277,3,26.116300582885742,302.31868743896484
2025-02-20,27.022783279418945,221.65109825134277,3,26.116300582885742,302.7194480895996
2025-02-21,26.91781997680664,221.65109825134277,3,26.116300582885742,302.4045581817627
2025-02-24,26.965530395507812,221.65109825134277,3,26.116300582885742,302.5476894378662
2025-02-25,27.14682960510254,221.65109825134277,3,26.116300582885742,303.0915870666504
2025-02-26,26.860570907592773,221.65109825134277,3,26.116300582885742,302.2328109741211
2025-02-27,26.879653930664062,221.65109825134277,3,26.116300582885742,302.29006004333496
2025-02-28,27.232707977294922,221.65109825134277,3,26.116300582885742,303.34922218322754
2025-03-03,27.099119186401367,221.65109825134277,3,26.116300582885742,302.9484558105469
2025-03-04,26.64110565185547,221.65109825134277,3,26.116300582885742,301.5744152069092
2025-03-05,26.76515007019043,221.65109825134277,3,26.116300582885742,301.94654846191406
2025-03-06,26.78423500061035,221.65109825134277,3,26.116300582885742,302.0038032531738
2025-03-07,27.156370162963867,221.65109825134277,3,26.116300582885742,303.1202087402344
2025-03-10,27.080036163330078,221.65109825134277,3,26.116300582885742,302.891206741333
2025-03-11,26.46935272216797,221.65109825134277,3,26.116300582885742,301.0591564178467
2025-03-12,26.183094024658203,221.65109825134277,3,26.116300582885742,300.2003803253174
2025-03-13,26.03996467590332,221.65109825134277,3,26.116300582885742,299.77099227905273
2025-03-14,26.373931884765625,221.65109825134277,3,26.116300582885742,300.77289390563965
2025-03-17,26.67927360534668,221.65109825134277,3,26.116300582885742,301.6889190673828
2025-03-18,26.64110565185547,221.65109825134277,3,26.116300582885742,301.5744152069092
2025-03-19,26.746068954467773,221.65109825134277,3,26.116300582885742,301.8893051147461
2025-03-20,26.66973304748535,221.65109825134277,3,26.116300582885742,301.6602973937988
2025-03-21,26.488433837890625,221.65109825134277,3,26.116300582885742,301.11639976501465
2025-03-24,26.803319931030273,221.65109825134277,3,26.116300582885742,302.0610580444336
2025-03-25,26.56477165222168,221.65109825134277,3,26.116300582885742,301.3454132080078
2025-03-26,26.7659969329834,221.65109825134277,3,26.116300582885742,301.94908905029297
2025-03-27,26.717857360839844,141.49752616882324,6,26.417078971862793,301.8046703338623
2025-03-28,26.554180145263672,141.49752616882324,6,26.417078971862793,300.8226070404053
2025-03-31,26.920045852661133,141.49752616882324,6,26.417078971862793,303.01780128479004
2025-04-01,26.83339500427246,141.49752616882324,6,26.417078971862793,302.497896194458
2025-04-02,26.83339500427246,141.49752616882324,6,26.417078971862793,302.497896194458
2025-04-03,25.735794067382812,141.49752616882324,6,26.417078971862793,295.9122905731201
2025-04-04,24.3397274017334,141.49752616882324,6,26.417078971862793,287.53589057922363
2025-04-07,24.012372970581055,141.49752616882324,6,26.417078971862793,285.57176399230957
2025-04-08,23.415433883666992,141.49752616882324,6,26.417078971862793,281.9901294708252
2025-04-09,24.90778350830078,141.49752616882324,6,26.417078971862793,290.94422721862793
2025-04-10,24.041255950927734,141.49752616882324,6,26.417078971862793,285.74506187438965
2025-04-11,24.35898208618164,141.49752616882324,6,26.417078971862793,287.6514186859131
2025-04-14,24.647825241088867,141.49752616882324,6,26.417078971862793,289.38447761535645
2025-04-15,24.484149932861328,141.49752616882324,6,26.417078971862793,288.4024257659912
2025-04-16,24.19530487060547,141.49752616882324,6,26.417078971862793,286.66935539245605
2025-04-17,24.474519729614258,141.49752616882324,6,26.417078971862793,288.3446445465088
2025-04-21,24.099027633666992,141.49752616882324,6,26.417078971862793,286.0916919708252
2025-04-22,24.493776321411133,141.49752616882324,6,26.417078971862793,288.46018409729004
2025-04-23,24.474519729614258,141.49752616882324,6,26.417078971862793,288.3446445465088
2025-04-24,24.753732681274414,141.49752616882324,6,26.417078971862793,290.0199222564697
2025-04-25,24.715221405029297,141.49752616882324,6,26.417078971862793,289.788854598999
2025-04-28,24.830759048461914,141.49752616882324,6,26.417078971862793,290.4820804595947
2025-04-29,24.927038192749023,141.49752616882324,6,26.417078971862793,291.0597553253174
2025-04-30,24.859643936157227,141.49752616882324,6,26.417078971862793,290.6553897857666
2025-05-01,24.753732681274414,141.49752616882324,6,26.417078971862793,290.0199222564697
2025-05-02,25.090717315673828,141.49752616882324,6,26.417078971862793,292.0418300628662
2025-05-05,24.84038543701172,141.49752616882324,6,26.417078971862793,290.53983879089355
2025-05-06,24.599685668945312,141.49752616882324,6,26.417078971862793,289.0956401824951
2025-05-07,24.686336517333984,141.49752616882324,6,26.417078971862793,289.61554527282715
2025-05-08,24.821128845214844,141.49752616882324,6,26.417078971862793,290.4242992401123
2025-05-09,24.77298927307129,141.49752616882324,6,26.417078971862793,290.135461807251
2025-05-12,25.44695472717285,141.49752616882324,6,26.417078971862793,294.17925453186035
2025-05-13,25.3314151763916,141.49752616882324,6,26.417078971862793,293.48601722717285
2025-05-14,25.03294563293457,141.49752616882324,6,26.417078971862793,291.69519996643066
2025-05-15,25.43732452392578,141.49752616882324,6,26.417078971862793,294.12147331237793
2025-05-16,25.610631942749023,141.49752616882324,6,26.417078971862793,295.1613178253174
2025-05-19,25.59137535095215,141.49752616882324,6,26.417078971862793,295.04577827453613
2025-05-20,25.495094299316406,141.49752616882324,6,26.417078971862793,294.4680919647217
2025-05-21,25.04257583618164,141.49752616882324,6,26.417078971862793,291.7529811859131
2025-05-22,24.994434356689453,141.49752616882324,6,26.417078971862793,291.46413230895996
2025-05-23,24.927038192749023,141.49752616882324,6,26.417078971862793,291.0597553253174
2025-05-27,25.292905807495117,141.49752616882324,6,26.417078971862793,293.25496101379395
2025-05-28,25.071460723876953,141.49752616882324,6,26.417078971862793,291.92629051208496
2025-05-29,25.21588134765625,141.49752616882324,6,26.417078971862793,292.79281425476074
2025-05-30,25.196622848510742,141.49752616882324,6,26.417078971862793,292.6772632598877
2025-06-02,25.273649215698242,141.49752616882324,6,26.417078971862793,293.1394214630127
2025-06-03,25.456581115722656,141.49752616882324,6,26.417078971862793,294.2370128631592
2025-06-04,25.312162399291992,141.49752616882324,6,26.417078971862793,293.3705005645752
2025-06-05,25.254392623901367,141.49752616882324,6,26.417078971862793,293.02388191223145
2025-06-06,25.552860260009766,141.49752616882324,6,26.417078971862793,294.81468772888184
2025-06-09,25.658771514892578,141.49752616882324,6,26.417078971862793,295.4501552581787
2025-06-10,25.947614669799805,141.49752616882324,6,26.417078971862793,297.18321418762207
2025-06-11,25.860960006713867,141.49752616882324,6,26.417078971862793,296.66328620910645
2025-06-12,26.0150089263916,141.49752616882324,6,26.417078971862793,297.58757972717285
2025-06-13,25.899473190307617,141.49752616882324,6,26.417078971862793,296.89436531066895
2025-06-16,25.91872787475586,141.49752616882324,6,26.417078971862793,297.0098934173584
2025-06-17,25.726167678833008,141.49752616882324,6,26.417078971862793,295.8545322418213
2025-06-18,25.649141311645508,141.49752616882324,6,26.417078971862793,295.3923740386963
2025-06-20,25.706911087036133,141.49752616882324,6,26.417078971862793,295.73899269104004
2025-06-23,25.706911087036133,141.49752616882324,6,26.417078971862793,295.73899269104004
2025-06-24,25.745424270629883,141.49752616882324,6,26.417078971862793,295.97007179260254
2025-06-25,25.47319221496582,141.49752616882324,6,26.417078971862793,294.33667945861816
2025-06-26,25.65791893005371,141.49752616882324,6,26.417078971862793,295.4450397491455
2025-06-27,25.65791893005371,141.49752616882324,6,26.417078971862793,295.4450397491455
2025-06-30,25.76486587524414,141.49752616882324,6,26.417078971862793,296.0867214202881
2025-07-01,26.299610137939453,141.49752616882324,6,26.417078971862793,299.29518699645996
2025-07-02,26.552398681640625,141.49752616882324,6,26.417078971862793,300.811918258667
2025-07-03,26.591289520263672,141.49752616882324,6,26.417078971862793,301.0452632904053
2025-07-07,26.30933380126953,141.49752616882324,6,26.417078971862793,299.35352897644043
2025-07-08,26.56212043762207,141.49752616882324,6,26.417078971862793,300.87024879455566
2025-07-09,26.5329532623291,141.49752616882324,6,26.417078971862793,300.69524574279785
2025-07-10,26.746849060058594,141.49752616882324,6,26.417078971862793,301.9786205291748
2025-07-11,26.571842193603516,141.49752616882324,6,26.417078971862793,300.92857933044434
2025-07-14,26.552398681640625,141.49752616882324,6,26.417078971862793,300.811918258667
2025-07-15,26.124605178833008,141.49752616882324,6,26.417078971862793,298.2451572418213
2025-07-16,26.182939529418945,141.49752616882324,6,26.417078971862793,298.5951633453369
2025-07-17,26.387115478515625,141.49752616882324,6,26.417078971862793,299.820219039917
2025-07-18,26.270442962646484,141.49752616882324,6,26.417078971862793,299.12018394470215
2025-07-21,26.2023868560791,141.49752616882324,6,26.417078971862793,298.71184730529785
2025-07-22,26.484338760375977,141.49752616882324,6,26.417078971862793,300.4035587310791
2025-07-23,26.62045669555664,141.49752616882324,6,26.417078971862793,301.2202663421631
2025-07-24,26.523231506347656,141.49752616882324,6,26.417078971862793,300.6369152069092
2025-07-25,26.56212043762207,141.49752616882324,6,26.417078971862793,300.87024879455566
2025-07-28,26.445449829101562,141.49752616882324,6,26.417078971862793,300.1702251434326
2025-07-29,26.41628074645996,141.49752616882324,6,26.417078971862793,299.995210647583
2025-07-30,26.095436096191406,141.49752616882324,6,26.417078971862793,298.0701427459717
2025-07-31,25.76486587524414,141.49752616882324,6,26.417078971862793,296.0867214202881
2025-08-01,25.648197174072266,141.49752616882324,6,26.417078971862793,295.38670921325684
2025-08-04,25.871816635131836,141.49752616882324,6,26.417078971862793,296.72842597961426
2025-08-05,25.998210906982422,141.49752616882324,6,26.417078971862793,297.4867916107178
2025-08-06,25.93987464904785,141.49752616882324,6,26.417078971862793,297.13677406311035
2025-08-07,26.007932662963867,141.49752616882324,6,26.417078971862793,297.54512214660645
2025-08-08,26.134326934814453,141.49752616882324,6,26.417078971862793,298.30348777770996
2025-08-11,26.046825408935547,141.49752616882324,6,26.417078971862793,297.7784786224365
2025-08-12,26.348222732543945,141.49752616882324,6,26.417078971862793,299.5868625640869
2025-08-13,26.6982364654541,141.49752616882324,6,26.417078971862793,301.68694496154785
2025-08-14,26.58156394958496,141.49752616882324,6,26.417078971862793,300.986909866333
2025-08-15,26.571842193603516,141.49752616882324,6,26.417078971862793,300.92857933044434
2025-08-18,26.5037841796875,141.49752616882324,6,26.417078971862793,300.52023124694824
2025-08-19,26.688514709472656,141.49752616882324,6,26.417078971862793,301.6286144256592
2025-08-20,26.746849060058594,141.49752616882324,6,26.417078971862793,301.9786205291748
2025-08-21,26.756572723388672,141.49752616882324,6,26.417078971862793,302.0369625091553
2025-08-22,27.174644470214844,141.49752616882324,6,26.417078971862793,304.5453929901123
2025-08-25,26.999637603759766,141.49752616882324,6,26.417078971862793,303.49535179138184
2025-08-26,26.980192184448242,141.49752616882324,6,26.417078971862793,303.3786792755127
2025-08-27,27.096864700317383,141.49752616882324,6,26.417078971862793,304.07871437072754
2025-08-28,27.04825210571289,141.49752616882324,6,26.417078971862793,303.7870388031006
2025-08-29,27.145475387573242,141.49752616882324,6,26.417078971862793,304.3703784942627
2025-09-02,27.06769561767578,141.49752616882324,6,26.417078971862793,303.90369987487793
2025-09-03,26.834352493286133,141.49752616882324,6,26.417078971862793,302.50364112854004
2025-09-04,26.921855926513672,141.49752616882324,6,26.417078971862793,303.0286617279053
2025-09-05,26.87324333190918,141.49752616882324,6,26.417078971862793,302.7369861602783
2025-09-08,26.67879295349121,141.49752616882324,6,26.417078971862793,301.5702838897705
2025-09-09,26.688514709472656,141.49752616882324,6,26.417078971862793,301.6286144256592
2025-09-10,26.73712730407715,141.49752616882324,6,26.417078971862793,301.92028999328613
2025-09-11,26.95102310180664,141.49752616882324,6,26.417078971862793,303.2036647796631
2025-09-12,26.717681884765625,141.49752616882324,6,26.417078971862793,301.803617477417
2025-09-15,26.58156394958496,141.49752616882324,6,26.417078971862793,300.986909866333
2025-09-16,26.659345626831055,141.49752616882324,6,26.417078971862793,301.45359992980957
2025-09-17,26.70796012878418,141.49752616882324,6,26.417078971862793,301.7452869415283
2025-09-18,26.688514709472656,141.49752616882324,6,26.417078971862793,301.6286144256592
2025-09-19,26.571842193603516,141.49752616882324,6,26.417078971862793,300.92857933044434
2025-09-22,26.494060516357422,141.49752616882324,6,26.417078971862793,300.4618892669678
2025-09-23,26.639902114868164,141.49752616882324,6,26.417078971862793,301.3369388580322
2025-09-24,26.659534454345703,141.49752616882324,6,26.417078971862793,301.45473289489746
2025-09-25,26.492666244506836,141.49752616882324,6,26.417078971862793,300.45352363586426
2025-09-26,26.70861053466797,141.49752616882324,6,26.417078971862793,301.74918937683105
2025-09-29,26.60063934326172,141.49752616882324,6,26.417078971862793,301.10136222839355
2025-09-30,26.796953201293945,141.49752616882324,6,26.417078971862793,302.2792453765869
2025-10-01,27.022716522216797,141.49752616882324,6,26.417078971862793,303.633825302124
2025-10-02,26.83621597290039,141.49752616882324,6,26.417078971862793,302.5148220062256
2025-10-03,26.904926300048828,141.49752616882324,6,26.417078971862793,302.9270839691162
2025-10-06,26.83621597290039,141.49752616882324,6,26.417078971862793,302.5148220062256
2025-10-07,26.77732276916504,141.49752616882324,6,26.417078971862793,302.1614627838135
2025-10-08,26.67916488647461,141.49752616882324,6,26.417078971862793,301.5725154876709
2025-10-09,26.50248146057129,141.49752616882324,6,26.417078971862793,300.512414932251
2025-10-10,26.05095672607422,141.49752616882324,6,26.417078971862793,297.80326652526855
2025-10-13,26.139299392700195,63.079627990722656,9,26.324485778808594,298.3333225250244
2025-10-14,26.3748779296875,63.079627990722656,9,26.324485778808594,300.45352935791016
2025-10-15,26.286537170410156,63.079627990722656,9,26.324485778808594,299.65846252441406
2025-10-16,26.08040428161621,63.079627990722656,9,26.324485778808594,297.80326652526855
2025-10-17,26.29635238647461,63.079627990722656,9,26.324485778808594,299.74679946899414
2025-10-20,26.492666244506836,63.079627990722656,9,26.324485778808594,301.5136241912842
2025-10-21,26.571189880371094,63.079627990722656,9,26.324485778808594,302.2203369140625
2025-10-22,26.492666244506836,63.079627990722656,9,26.324485778808594,301.5136241912842
2025-10-23,26.53192901611328,63.079627990722656,9,26.324485778808594,301.8669891357422
2025-10-24,26.53192901611328,63.079627990722656,9,26.324485778808594,301.8669891357422
2025-10-27,26.620271682739258,63.079627990722656,9,26.324485778808594,302.662073135376
2025-10-28,26.50248146057129,63.079627990722656,9,26.324485778808594,301.60196113586426
2025-10-29,26.247272491455078,63.079627990722656,9,26.324485778808594,299.30508041381836
2025-10-30,26.188377380371094,63.079627990722656,9,26.324485778808594,298.7750244140625
2025-10-31,26.25708770751953,63.079627990722656,9,26.324485778808594,299.39341735839844
2025-11-03,25.98224639892578,63.079627990722656,9,26.324485778808594,296.9198455810547
2025-11-04,25.952800750732422,63.079627990722656,9,26.324485778808594,296.65483474731445
2025-11-05,26.08040428161621,63.079627990722656,9,26.324485778808594,297.80326652526855
2025-11-06,26.031326293945312,63.079627990722656,9,26.324485778808594,297.36156463623047
2025-11-07,26.22764015197754,63.079627990722656,9,26.324485778808594,299.1283893585205
2025-11-10,26.27672004699707,63.079627990722656,9,26.324485778808594,299.5701084136963
2025-11-11,26.67916488647461,63.079627990722656,9,26.324485778808594,303.19211196899414
2025-11-12,26.688980102539062,63.079627990722656,9,26.324485778808594,303.2804489135742
2025-11-13,26.718425750732422,63.079627990722656,9,26.324485778808594,303.54545974731445
2025-11-14,26.73805809020996,63.079627990722656,9,26.324485778808594,303.7221508026123
2025-11-17,26.50248146057129,63.079627990722656,9,26.324485778808594,301.60196113586426
2025-11-18,26.659534454345703,63.079627990722656,9,26.324485778808594,303.015438079834
2025-11-19,26.43377113342285,63.079627990722656,9,26.324485778808594,300.9835681915283
2025-11-20,26.129484176635742,63.079627990722656,9,26.324485778808594,298.24498558044434
2025-11-21,26.60063934326172,63.079627990722656,9,26.324485778808594,302.4853820800781
2025-11-24,26.45340347290039,63.079627990722656,9,26.324485778808594,301.1602592468262
2025-11-25,26.81658363342285,63.079627990722656,9,26.324485778808594,304.4288806915283
2025-11-26,26.944189071655273,63.079627990722656,9,26.324485778808594,305.5773296356201
2025-11-28,27.08160972595215,63.079627990722656,9,26.324485778808594,306.814115524292
2025-12-01,27.022716522216797,63.079627990722656,9,26.324485778808594,306.2840766906738
2025-12-02,26.895111083984375,63.079627990722656,9,26.324485778808594,305.13562774658203
2025-12-03,27.28774070739746,63.079627990722656,9,26.324485778808594,308.6692943572998
2025-12-04,27.23866081237793,63.079627990722656,9,26.324485778808594,308.227575302124
2025-12-05,27.19939613342285,63.079627990722656,9,26.324485778808594,307.8741931915283
2025-12-08,27.071792602539062,63.079627990722656,9,26.324485778808594,306.7257614135742
2025-12-09,26.954004287719727,63.079627990722656,9,26.324485778808594,305.6656665802002
2025-12-10,27.338748931884766,63.079627990722656,9,26.324485778808594,309.12836837768555
2025-12-11,27.44782829284668,63.079627990722656,9,26.324485778808594,310.1100826263428
2025-12-12,27.44782829284668,63.079627990722656,9,26.324485778808594,310.1100826263428
2025-12-15,27.527156829833984,63.079627990722656,9,26.324485778808594,310.8240394592285
2025-12-16,27.239587783813477,63.079627990722656,9,26.324485778808594,308.23591804504395
2025-12-17,27.368497848510742,63.079627990722656,9,26.324485778808594,309.39610862731934
2025-12-18,27.24950408935547,63.079627990722656,9,26.324485778808594,308.3251647949219
2025-12-19,27.229671478271484,63.079627990722656,9,26.324485778808594,308.146671295166
2025-12-22,27.388330459594727,63.079627990722656,9,26.324485778808594,309.5746021270752
2025-12-23,27.309001922607422,63.079627990722656,9,26.324485778808594,308.86064529418945
2025-12-24,27.427995681762695,63.079627990722656,9,26.324485778808594,309.9315891265869
2025-12-26,27.40816307067871,63.079627990722656,9,26.324485778808594,309.75309562683105
2025-12-29,27.388330459594727,63.079627990722656,9,26.324485778808594,309.5746021270752
2025-12-30,27.398244857788086,63.079627990722656,9,26.324485778808594,309.66383171081543
2025-12-31,27.19992446899414,63.079627990722656,9,26.324485778808594,307.8789482116699
2026-01-02,27.497407913208008,63.079627990722656,9,26.324485778808594,310.5562992095947
2026-01-05,27.6758975982666,63.079627990722656,9,26.324485778808594,312.16270637512207
2026-01-06,27.854389190673828,63.079627990722656,9,26.324485778808594,313.7691307067871
2026-01-07,27.66598129272461,63.079627990722656,9,26.324485778808594,312.07345962524414
2026-01-08,28.18161964416504,63.079627990722656,9,26.324485778808594,316.714204788208
2026-01-09,28.310529708862305,63.079627990722656,9,26.324485778808594,317.8743953704834
2026-01-12,28.260950088500977,63.079627990722656,9,26.324485778808594,317.42817878723145
2026-01-13,28.37994384765625,63.079627990722656,9,26.324485778808594,318.4991226196289
2026-01-14,28.79642105102539,63.079627990722656,9,26.324485778808594,322.2474174499512
2026-01-15,28.7865047454834,63.079627990722656,9,26.324485778808594,322.15817070007324
2026-01-16,28.657594680786133,63.079627990722656,9,26.324485778808594,320.99798011779785
2026-01-20,28.459272384643555,63.079627990722656,9,26.324485778808594,319.21307945251465
2026-01-21,28.90549659729004,63.079627990722656,9,26.324485778808594,323.229097366333
2026-01-22,28.925329208374023,63.079627990722656,9,26.324485778808594,323.40759086608887
2026-01-23,28.895580291748047,63.079627990722656,9,26.324485778808594,323.1398506164551
2026-01-26,28.935245513916016,63.079627990722656,9,26.324485778808594,323.4968376159668
2026-01-27,29.123653411865234,63.079627990722656,9,26.324485778808594,325.19250869750977
2026-01-28,29.05423927307129,63.079627990722656,9,26.324485778808594,324.56778144836426
2026-01-29,29.123653411865234,63.079627990722656,9,26.324485778808594,325.19250869750977
2026-01-30,29.56987762451172,63.079627990722656,9,26.324485778808594,329.2085266113281
2026-02-02,29.748367309570312,63.079627990722656,9,26.324485778808594,330.81493377685547
